ID,Latitude,Longitude,Day,Hour,Minute,Duration,RemainingTime,Resources,Coverage,Ligitimacy,OnPeakHours,GridNumber,task_value
347,42.14265168377489,12.479778704378395,0,17,27,100,100,9,100,True,True,43,4
348,42.1249698489847,12.532701962631457,0,11,28,80,80,10,100,True,True,19,2
349,42.15193712964644,12.493464343659987,2,20,1,40,40,7,100,True,True,64,6
350,42.14683771048134,12.505655664821235,0,20,47,40,40,10,100,True,True,56,6
351,42.16196227164246,12.518303156446093,1,9,47,30,30,10,100,True,True,87,7
352,42.140865969382425,12.477646106311168,0,10,10,100,100,10,100,True,True,42,6
353,42.14632834056904,12.473718902938783,1,9,12,10,10,10,100,True,True,52,7
354,42.15079570258634,12.502639964290987,1,19,44,50,50,9,100,True,True,65,5
355,42.15260060294147,12.472283739200229,2,18,19,40,40,10,100,True,True,62,5
356,42.14957533728398,12.484879681213036,2,12,42,20,20,7,100,True,True,53,5
357,42.15190135367108,12.48436017796485,1,15,20,100,100,10,100,True,True,63,5
358,42.146690735907825,12.496853214683968,1,9,35,40,40,10,100,True,True,55,6
359,42.14355432464048,12.487996727152064,1,11,57,40,40,8,100,True,True,44,2
360,42.131226509709975,12.478494535611508,0,11,43,20,20,7,100,True,True,22,4
361,42.119874055074945,12.538611470383996,1,15,1,100,100,8,100,True,True,10,5
362,42.13630613346864,12.52711914731941,2,18,32,60,60,10,100,True,True,38,2
363,42.16179115342522,12.527631182991279,0,20,15,10,10,10,100,True,True,79,7
364,42.15058810780103,12.514094301743894,0,13,21,100,100,9,100,True,True,67,6
365,42.15313844241175,12.474873424724379,2,9,6,40,40,8,100,True,True,62,8
366,42.14402890400978,12.490695753869701,2,11,22,50,50,8,100,True,True,44,2
367,42.15023703840837,12.505859805790093,0,19,20,40,40,8,100,True,True,56,9
368,42.14749338779377,12.476178808671701,1,9,4,60,60,9,100,True,True,52,3
369,42.13978161752977,12.472223353513185,1,11,29,100,100,7,100,True,True,42,6
370,42.15509410761585,12.518818260301797,2,9,57,60,60,8,100,True,True,67,9
371,42.15787172684173,12.5253904966921,0,9,20,100,100,8,100,True,True,78,3
372,42.14400452102212,12.505028088754402,2,13,39,20,20,8,100,True,True,46,9
373,42.15003586214831,12.515628547623441,1,10,46,100,100,7,100,True,True,57,9
374,42.14082898632995,12.480344597052927,0,18,41,80,80,7,100,True,True,43,8
375,42.143864543932445,12.524893487330381,0,19,56,10,10,7,100,True,True,48,6
376,42.15174832306633,12.484509372983759,1,15,26,80,80,9,100,True,True,63,2
377,42.139548196940325,12.508587189719448,2,19,18,20,20,9,100,True,True,46,5
378,42.15686617729903,12.498781475607228,1,16,29,100,100,7,100,True,True,75,8
379,42.13278593267546,12.477743999466291,0,20,53,80,80,8,100,True,True,22,9
380,42.12046899276895,12.536525558493622,2,16,47,60,60,9,100,True,True,10,3
381,42.15453500921013,12.494811205569532,2,9,38,80,80,7,100,True,True,64,4
382,42.142240435455435,12.491444415061117,1,9,4,80,80,9,100,True,True,44,9
383,42.14248736262829,12.526515585816313,1,12,46,40,40,10,100,True,True,48,5
384,42.16408967767603,12.51904702861283,1,18,55,60,60,8,100,True,True,87,4
385,42.163479821068314,12.521581651157826,0,11,23,20,20,7,100,True,True,88,1
386,42.150529744668596,12.514439638457915,1,19,47,40,40,10,100,True,True,67,6
387,42.15542396295089,12.526595070318892,1,10,5,80,80,10,100,True,True,68,9
388,42.16321863792433,12.521285608610865,0,11,57,60,60,10,100,True,True,88,6
389,42.11954814880875,12.538056035061828,0,17,27,100,100,9,100,True,True,10,9
390,42.15143347834343,12.477380193868735,2,10,3,80,80,8,100,True,True,62,5
391,42.15264170927422,12.483429067749483,1,11,25,50,50,9,100,True,True,63,6
392,42.16188618051699,12.529982903626054,2,10,45,20,20,7,100,True,True,79,9
393,42.15344111307753,12.51180676904045,2,9,25,20,20,7,100,True,True,67,3
394,42.143603925113915,12.488615984099974,1,10,24,60,60,7,100,True,True,44,1
395,42.13842177674794,12.510261912687037,1,10,44,60,60,7,100,True,True,36,3
396,42.14722661731935,12.491118327488174,1,15,39,100,100,7,100,True,True,54,1
397,42.13556672448617,12.512443970432528,1,13,26,20,20,8,100,True,True,37,8
398,42.154795948243155,12.516725182502748,2,9,7,20,20,8,100,True,True,67,4
399,42.15235946538667,12.472447222126585,1,10,11,40,40,7,100,True,True,62,6
400,42.14311041128804,12.505146670548458,1,20,47,40,40,7,100,True,True,46,2
401,42.151594982057226,12.477964950274526,0,17,46,10,10,9,100,True,True,62,7
402,42.13705388537088,12.492838659199716,1,13,54,20,20,7,100,True,True,34,4
403,42.148938115989935,12.49498094197568,0,20,33,40,40,10,100,True,True,54,5
404,42.121277438817835,12.536889966630348,1,10,4,100,100,9,100,True,True,10,6
405,42.14064587093603,12.481975984351376,0,17,20,80,80,9,100,True,True,43,7
406,42.121450655803265,12.535176044613774,0,10,18,60,60,9,100,True,True,9,2
407,42.147447212040795,12.498054330386498,1,11,21,60,60,8,100,True,True,55,3
408,42.15011582939376,12.477655690561182,2,18,37,20,20,7,100,True,True,52,1
409,42.1484873270802,12.500408007380932,1,20,3,40,40,7,100,True,True,55,7
410,42.15014202351162,12.4922478915854,2,9,46,40,40,9,100,True,True,54,9
411,42.14429548330192,12.490220222639682,0,9,1,40,40,9,100,True,True,44,1
412,42.15335573168068,12.495199914312762,1,20,22,80,80,9,100,True,True,64,8
413,42.149645327259925,12.485831608359574,1,19,55,50,50,10,100,True,True,53,8
414,42.15369102346438,12.487897999556399,1,9,5,60,60,8,100,True,True,64,5
415,42.13957938495466,12.474184661130241,0,20,2,20,20,7,100,True,True,42,7
416,42.15542815670606,12.470692110334692,0,18,53,50,50,9,100,True,True,61,5
417,42.156438310523114,12.485180371581293,1,19,7,80,80,9,100,True,True,73,1
418,42.14327387184974,12.46488616947333,1,19,59,70,70,7,100,True,True,41,5
419,42.13782249911108,12.492639678212093,2,11,20,60,60,9,100,True,True,34,7
420,42.14849494178792,12.483146294011068,0,9,10,80,80,8,100,True,True,53,7
421,42.15598476198293,12.496083328762099,1,19,17,40,40,10,100,True,True,65,4
422,42.152651515847054,12.50730709702941,0,10,11,30,30,9,100,True,True,66,8
423,42.148240930569195,12.491319150117167,1,19,42,20,20,8,100,True,True,54,6
424,42.16234094497209,12.518294993501838,1,11,16,20,20,10,100,True,True,87,1
425,42.14960216946706,12.51618021108486,1,18,27,20,20,9,100,True,True,57,3
426,42.14286459056287,12.49167431533612,1,10,41,20,20,10,100,True,True,44,9
427,42.1435005829547,12.50721737978099,2,17,36,80,80,10,100,True,True,46,4
428,42.14867080000375,12.510998794269572,0,11,27,30,30,7,100,True,True,56,5
429,42.14377488957414,12.505047331988331,0,19,40,40,40,9,100,True,True,46,5
430,42.154455383308495,12.492933490169538,2,9,32,40,40,9,100,True,True,64,8
431,42.141324285140094,12.514742787892878,2,17,30,80,80,9,100,True,True,47,8
432,42.15143844028924,12.475829258647178,0,16,18,80,80,7,100,True,True,62,9
433,42.15058810780103,12.514094301743894,1,17,22,80,80,8,100,True,True,67,1
434,42.138463434330326,12.47254704745104,1,15,19,60,60,8,100,True,True,32,5
435,42.15152010239805,12.477782801147008,1,10,6,60,60,8,100,True,True,62,6
436,42.14257610629358,12.503032272650204,2,10,38,60,60,10,100,True,True,45,3
437,42.15227521574473,12.529436441572397,2,13,2,80,80,7,100,True,True,69,2
438,42.1555737314284,12.478978060389107,2,9,49,80,80,10,100,True,True,62,8
439,42.147002344549016,12.494373082561262,0,9,36,100,100,9,100,True,True,54,6
440,42.11763641940921,12.541668667192566,2,11,15,40,40,8,100,True,True,10,7
441,42.142383435444835,12.488427650718616,0,11,29,60,60,8,100,True,True,44,9
442,42.14226643346831,12.479419524926522,0,14,8,60,60,7,100,True,True,42,9
443,42.15853477305415,12.468426423684823,1,11,10,40,40,10,100,True,True,71,5
444,42.143198880815405,12.487570750133232,0,10,55,40,40,9,100,True,True,43,3
445,42.15808464104047,12.502054054343999,0,11,2,40,40,9,100,True,True,75,2
446,42.15789103854757,12.46926941463404,2,20,19,20,20,10,100,True,True,71,8
447,42.15228667231272,12.511974592188853,2,9,4,100,100,8,100,True,True,67,1
448,42.152108353066154,12.507699952446705,0,10,51,100,100,8,100,True,True,66,6
449,42.15403229491308,12.476924318357831,1,12,21,40,40,7,100,True,True,62,4
450,42.16142651194321,12.526462592869793,2,9,4,40,40,7,100,True,True,78,8
451,42.139459174596894,12.527733250759521,2,20,28,20,20,9,100,True,True,49,2
452,42.140892752238074,12.479396370754657,0,10,31,80,80,9,100,True,True,42,6
453,42.149051975764856,12.488624272230535,2,15,34,40,40,10,100,True,True,54,5
454,42.13537237397799,12.493371465020337,0,18,40,20,20,9,100,True,True,34,4
455,42.15109394014266,12.49322148860001,0,11,0,10,10,9,100,True,True,64,1
456,42.1538510471525,12.474463806851672,0,10,3,80,80,8,100,True,True,62,2
457,42.15783298038066,12.469345376038477,2,10,24,60,60,9,100,True,True,71,9
458,42.14691445411808,12.508172323510829,1,10,52,60,60,8,100,True,True,56,4
459,42.1527182865739,12.478363584899135,1,14,24,40,40,9,100,True,True,62,8
460,42.15213033384144,12.515310922604154,0,18,45,100,100,9,100,True,True,67,7
461,42.15583633552181,12.475294781924237,2,13,52,60,60,9,100,True,True,62,2
462,42.149198938230924,12.509294301636997,0,10,11,10,10,7,100,True,True,56,6
463,42.1468408120069,12.506803225004202,0,11,26,80,80,9,100,True,True,56,5
464,42.15075804575729,12.504417216635739,1,15,29,60,60,8,100,True,True,66,1
465,42.14085674860787,12.479538736374343,2,9,31,10,10,8,100,True,True,42,7
466,42.15413591746451,12.494889798016887,1,9,53,40,40,10,100,True,True,64,6
467,42.15333275684518,12.505603012661153,1,9,47,20,20,8,100,True,True,66,4
468,42.133113273813166,12.528398243526016,0,20,12,40,40,8,100,True,True,29,4
469,42.14975940518213,12.510117126369897,1,20,57,20,20,9,100,True,True,56,6
470,42.14415076589656,12.512085051728622,1,16,17,10,10,10,100,True,True,47,9
471,42.15277791411461,12.493287262126247,0,11,13,10,10,10,100,True,True,64,1
472,42.149237127687094,12.474330437896132,2,17,52,20,20,7,100,True,True,52,9
473,42.147602310594564,12.481224041166632,1,19,41,20,20,10,100,True,True,53,1
474,42.14816393809149,12.491700538208171,2,20,0,30,30,8,100,True,True,54,2
475,42.15207327718477,12.48855595263416,1,12,36,10,10,7,100,True,True,64,2
476,42.149435822584095,12.50688681797734,0,20,30,50,50,9,100,True,True,56,6
477,42.14340158150303,12.52584355128044,2,11,11,40,40,8,100,True,True,48,2
478,42.156687903293815,12.491763547756399,2,14,5,40,40,7,100,True,True,74,6
479,42.149451614655334,12.503885754701313,1,15,49,100,100,10,100,True,True,56,9
480,42.143877884079764,12.508494100149612,0,10,54,20,20,8,100,True,True,46,2
481,42.140283650885344,12.49526623508802,1,18,10,100,100,9,100,True,True,44,1
482,42.118334651977484,12.540494759653901,1,19,9,80,80,10,100,True,True,10,8
483,42.13477955902148,12.51358985608997,0,19,41,80,80,8,100,True,True,37,6
484,42.135980641089276,12.511821639430988,1,17,31,40,40,8,100,True,True,37,8
485,42.140230937375456,12.506212492183318,0,10,6,10,10,8,100,True,True,46,2
486,42.14843191730751,12.479555988120987,2,10,56,10,10,8,100,True,True,52,1
487,42.15172198551551,12.496307729186944,2,11,3,60,60,10,100,True,True,65,3
488,42.144061908755994,12.490749444052485,1,19,34,20,20,9,100,True,True,44,3
489,42.15987836265516,12.5248948184375,1,9,15,50,50,7,100,True,True,78,8
490,42.13151988260972,12.478312404885065,2,9,32,70,70,10,100,True,True,22,3
491,42.147726401183796,12.489130657475492,1,18,30,10,10,8,100,True,True,54,6
492,42.13309783521727,12.494631413890474,1,20,10,100,100,7,100,True,True,24,3
493,42.15073397620312,12.492457933926383,0,20,58,10,10,10,100,True,True,64,4
494,42.14263616754206,12.479808408742286,2,20,59,80,80,8,100,True,True,43,9
495,42.152518899177515,12.483622238589207,0,16,20,30,30,9,100,True,True,63,9
496,42.15710440526077,12.520464112841905,0,9,2,20,20,10,100,True,True,78,9
497,42.152431806678635,12.47239817737899,0,19,8,20,20,9,100,True,True,62,5
498,42.141956227235056,12.491951909746215,0,10,43,70,70,10,100,True,True,44,8
499,42.14371160385282,12.489245926002107,2,12,37,30,30,9,100,True,True,44,3
500,42.153011035518254,12.477509259450356,2,10,27,70,70,9,100,True,True,62,5
501,42.145214310079645,12.493182402942235,2,12,48,20,20,10,100,True,True,54,1
502,42.14467915684046,12.511863258668166,1,11,26,20,20,9,100,True,True,57,1
503,42.14397889680316,12.506421778058172,0,11,31,10,10,8,100,True,True,46,4
504,42.150071567671034,12.486441663469162,1,10,15,20,20,9,100,True,True,53,5
505,42.148544604304334,12.478211690800707,0,11,45,20,20,8,100,True,True,52,7
506,42.149318023481655,12.516557161683652,2,9,26,40,40,10,100,True,True,57,4
507,42.15173151907552,12.491265250178754,0,10,45,10,10,7,100,True,True,64,5
508,42.14626176384993,12.496412964670588,2,9,32,80,80,9,100,True,True,55,5
509,42.146256252006374,12.490792252068674,0,9,39,20,20,8,100,True,True,54,8
510,42.14885195356006,12.50283011407454,0,11,51,60,60,7,100,True,True,55,5
511,42.15223896546791,12.49252189206946,0,11,17,60,60,8,100,True,True,64,9
512,42.14438835162389,12.50721481317441,2,17,23,20,20,7,100,True,True,46,4
513,42.14909741478579,12.488585021460707,2,11,58,20,20,9,100,True,True,54,4
514,42.15004686480335,12.503922538885922,0,10,15,40,40,10,100,True,True,56,9
515,42.135447248423006,12.527276917373941,2,10,43,10,10,8,100,True,True,38,8
516,42.1523614220921,12.515188506959726,0,19,12,10,10,10,100,True,True,67,8
517,42.137378494251834,12.485957921584657,0,12,1,20,20,10,100,True,True,33,8
518,42.15187407161486,12.488980500206189,2,15,41,10,10,10,100,True,True,64,8
519,42.14596376215354,12.507424531009706,2,13,52,80,80,10,100,True,True,56,6
520,42.151594982057226,12.477964950274526,1,10,17,40,40,10,100,True,True,62,9
521,42.16330069837699,12.5178522637582,2,15,13,100,100,7,100,True,True,87,7
522,42.13882936927431,12.484710553451382,0,10,10,80,80,7,100,True,True,33,4
523,42.14623820555792,12.47079855726226,0,20,9,40,40,10,100,True,True,51,5
524,42.131003909946756,12.52021567350568,1,11,27,20,20,9,100,True,True,28,3
525,42.15116865311725,12.505018571531437,0,13,16,60,60,10,100,True,True,66,8
526,42.128323947672904,12.534011381492796,0,16,33,80,80,10,100,True,True,29,7
527,42.15882737155532,12.524710530027836,2,20,13,40,40,8,100,True,True,78,4
528,42.12876351031898,12.524018214570468,0,14,12,100,100,9,100,True,True,28,3
529,42.146505592528385,12.47667028479662,2,9,49,20,20,10,100,True,True,52,6
530,42.14848128304062,12.510984894732996,0,9,21,60,60,10,100,True,True,56,6
531,42.159727537684496,12.524815164535395,0,9,50,60,60,9,100,True,True,78,1
532,42.14774661416728,12.490950411902825,2,11,9,80,80,7,100,True,True,54,6
533,42.15423118865208,12.478273474958813,0,11,9,100,100,10,100,True,True,62,6
534,42.137260695565466,12.510990307502817,0,9,6,60,60,10,100,True,True,36,1
535,42.12373133735235,12.534686255415128,2,11,56,10,10,8,100,True,True,19,7
536,42.14463462478336,12.491869738489976,1,9,41,20,20,10,100,True,True,44,5
537,42.13214314896653,12.530025907644301,2,13,13,40,40,8,100,True,True,29,4
538,42.16148468968635,12.521404021056565,2,18,43,40,40,7,100,True,True,78,1
539,42.14235175812846,12.49200322804955,1,19,50,10,10,8,100,True,True,44,5
540,42.1518042251588,12.512278303035208,2,10,21,10,10,9,100,True,True,67,5
541,42.14625914257799,12.496376843110747,0,11,47,20,20,8,100,True,True,55,5
542,42.118880691607664,12.539664505615347,2,13,40,10,10,10,100,True,True,10,8
543,42.14495242503348,12.508848777981502,1,16,18,100,100,9,100,True,True,56,6
544,42.15333300405012,12.495396981647541,2,11,40,10,10,8,100,True,True,64,5
545,42.14293372807672,12.507191619758803,1,9,24,60,60,8,100,True,True,46,8
546,42.1483500041065,12.491532642555429,1,10,43,40,40,9,100,True,True,54,5
547,42.1399821338078,12.50721032695465,2,13,24,80,80,9,100,True,True,46,6
548,42.15607802538866,12.498680939677271,0,9,15,100,100,9,100,True,True,65,1
549,42.14736621278571,12.499145816933428,2,17,1,60,60,7,100,True,True,55,7
550,42.14694476678695,12.508963235263447,0,11,19,60,60,9,100,True,True,56,2
551,42.13068439069635,12.531426344087635,0,20,0,60,60,7,100,True,True,29,6
552,42.13910676256822,12.517007417447592,0,18,17,30,30,9,100,True,True,47,9
553,42.15634214579447,12.499878975040478,2,9,31,40,40,7,100,True,True,75,7
554,42.1534468702288,12.507519847318404,2,11,37,80,80,8,100,True,True,66,2
555,42.154443897851614,12.478324474821438,1,9,40,10,10,8,100,True,True,62,6
556,42.143817524292935,12.508299604668194,0,9,11,80,80,10,100,True,True,46,3
557,42.15431513851052,12.527438906965688,2,17,29,20,20,10,100,True,True,68,7
558,42.14430213454996,12.492321469102237,0,19,51,10,10,9,100,True,True,44,5
559,42.15385469621645,12.493457388956342,2,11,45,60,60,9,100,True,True,64,7
560,42.14609368550245,12.467571515453209,1,16,23,20,20,8,100,True,True,51,9
561,42.15053166041231,12.511186870886803,0,19,37,40,40,9,100,True,True,66,9
562,42.13202650601971,12.495237314745589,1,12,46,60,60,7,100,True,True,24,2
563,42.156839538285496,12.470025174973609,2,9,37,80,80,7,100,True,True,71,8
564,42.14950562198221,12.50388438204847,1,15,29,100,100,7,100,True,True,56,3
565,42.1488645077045,12.489065205106147,1,11,4,40,40,7,100,True,True,54,2
566,42.14743171212629,12.511092123656455,1,12,33,60,60,8,100,True,True,56,2
567,42.15051023918586,12.473773630176654,2,10,19,10,10,10,100,True,True,62,2
568,42.14271607561389,12.496090510898473,2,9,10,40,40,9,100,True,True,45,3
569,42.13107593602206,12.51994200242785,2,19,17,10,10,9,100,True,True,28,8
570,42.167061339706784,12.521008830493255,0,20,59,100,100,10,100,True,True,88,4
571,42.153811702279455,12.495451649510125,2,18,17,10,10,10,100,True,True,64,6
572,42.155643238995914,12.476202651783417,1,9,47,80,80,10,100,True,True,62,1
573,42.14134309170346,12.491269684298592,1,9,9,50,50,8,100,True,True,44,3
574,42.14428833106673,12.492290275098785,1,11,6,100,100,8,100,True,True,44,7
575,42.145944362715774,12.495359144869848,0,10,49,60,60,7,100,True,True,54,5
576,42.14570685252769,12.478175004051257,1,10,20,10,10,7,100,True,True,52,3
577,42.14400568760219,12.524487327862598,0,14,40,30,30,7,100,True,True,48,4
578,42.153219912136095,12.495363112572385,1,18,28,100,100,7,100,True,True,64,6
579,42.13876337753787,12.492221701656451,0,9,58,20,20,9,100,True,True,34,4
580,42.13081257084081,12.520606252635334,1,20,50,60,60,7,100,True,True,28,6
581,42.13793683328605,12.473962417596155,1,19,9,60,60,10,100,True,True,32,3
582,42.142982131861956,12.467406330502138,2,9,19,20,20,9,100,True,True,41,6
583,42.140729224594466,12.504295573427317,0,19,14,20,20,9,100,True,True,46,8
584,42.13081390910677,12.531150004471314,1,11,21,80,80,8,100,True,True,29,4
585,42.143964344766225,12.490525554015852,0,11,27,40,40,9,100,True,True,44,8
586,42.15331207630549,12.504702118207529,1,18,5,40,40,7,100,True,True,66,9
587,42.13853881787572,12.472507134077109,0,11,9,30,30,10,100,True,True,32,7
588,42.1482865523268,12.504627542965975,1,11,27,20,20,8,100,True,True,56,7
589,42.14149380624733,12.470953444731682,1,9,25,60,60,9,100,True,True,41,5
590,42.12675043699566,12.530011266849172,0,19,59,40,40,10,100,True,True,19,6
591,42.152360549971995,12.518861542155928,1,9,49,60,60,7,100,True,True,67,9
592,42.14921116991903,12.487045605282784,2,11,11,80,80,8,100,True,True,53,1
593,42.15360079320075,12.493807994830853,2,18,45,20,20,10,100,True,True,64,7
594,42.150272459746866,12.492294884785487,2,17,39,40,40,8,100,True,True,54,6
595,42.15027233379746,12.493740560207016,2,14,18,70,70,10,100,True,True,54,8
596,42.15117645352416,12.50933383931461,1,13,45,40,40,8,100,True,True,66,2
597,42.155664973778606,12.47727658764294,1,17,20,20,20,10,100,True,True,62,3
598,42.150700925294984,12.473647183788435,1,9,0,20,20,10,100,True,True,62,8
599,42.11982901768556,12.537603287859504,2,11,30,100,100,10,100,True,True,10,8
600,42.156662004690475,12.470092109249734,2,11,1,10,10,9,100,True,True,71,9
601,42.15185763066137,12.484402805186454,2,9,16,50,50,7,100,True,True,63,2
602,42.1583269608381,12.524750583051334,0,14,27,50,50,9,100,True,True,78,6
603,42.14131619253173,12.47945052579416,1,11,28,20,20,7,100,True,True,42,9
604,42.15192243869663,12.48870912668076,0,11,29,60,60,8,100,True,True,64,4
605,42.14284622041556,12.46391152386015,1,11,20,100,100,8,100,True,True,41,5
606,42.14604130486467,12.507392952429575,2,15,19,50,50,9,100,True,True,56,5
607,42.15794807903615,12.520046180015598,2,16,53,20,20,9,100,True,True,78,7
608,42.15945684229401,12.467631870463107,1,18,27,60,60,7,100,True,True,71,2
609,42.148667002595104,12.504492606584861,0,10,34,60,60,8,100,True,True,56,8
610,42.150569929875836,12.493450988012226,0,19,7,100,100,9,100,True,True,64,7
611,42.14921044845953,12.49465448983185,0,18,30,80,80,10,100,True,True,54,1
612,42.1433741228789,12.489566600955238,2,20,13,100,100,7,100,True,True,44,6
613,42.15427426597597,12.479603935331001,0,9,4,20,20,7,100,True,True,63,6
614,42.141752255140744,12.469860775423626,2,20,13,40,40,10,100,True,True,41,2
615,42.15850209583912,12.503256862299427,0,14,16,40,40,10,100,True,True,75,7
616,42.1302993378951,12.522582716094524,1,14,17,60,60,10,100,True,True,28,5
617,42.14457372294425,12.51189491616871,0,11,58,20,20,7,100,True,True,47,4
618,42.13231383018651,12.52969921539262,0,16,43,40,40,8,100,True,True,29,8
619,42.14840921367963,12.483442640287358,2,17,26,80,80,9,100,True,True,53,2
620,42.152242968404884,12.489406024105712,1,9,49,100,100,8,100,True,True,64,4
621,42.13432749109257,12.475674986156115,1,20,57,40,40,8,100,True,True,32,8
622,42.14157709869539,12.514272086411934,0,11,27,60,60,9,100,True,True,47,7
623,42.14955166654074,12.504959241812534,2,10,30,10,10,9,100,True,True,56,2
624,42.14767437745651,12.489905610886925,2,19,25,10,10,10,100,True,True,54,1
625,42.14081011897371,12.515565787037865,1,11,12,80,80,9,100,True,True,47,1
626,42.161693533745506,12.527254036037888,2,9,16,30,30,10,100,True,True,78,4
627,42.15336109591879,12.488303615179031,2,12,9,40,40,8,100,True,True,64,7
628,42.14929147965881,12.51735590953031,2,15,45,40,40,8,100,True,True,57,3
629,42.15471719577271,12.476468395718143,2,20,2,10,10,9,100,True,True,62,9
630,42.14656818456073,12.494492368442653,1,10,6,100,100,8,100,True,True,54,3
631,42.15696572968944,12.469960549687576,0,10,52,60,60,8,100,True,True,71,8
632,42.159627184167306,12.46737243074535,2,16,53,30,30,7,100,True,True,71,4
633,42.13155309226125,12.518128915875941,2,19,47,20,20,9,100,True,True,27,2
634,42.152165847892114,12.518831083810817,0,10,34,10,10,7,100,True,True,67,2
635,42.133054472900405,12.477592511864382,1,19,5,60,60,10,100,True,True,22,7
636,42.15626125474069,12.499885242890915,2,9,18,80,80,10,100,True,True,75,3
637,42.14126979238188,12.479435226227993,0,11,44,100,100,9,100,True,True,42,3
638,42.146230936948015,12.469719895432354,0,11,40,100,100,7,100,True,True,51,7
639,42.153816081833014,12.492469841716071,1,10,44,20,20,10,100,True,True,64,4
640,42.13630613346864,12.52711914731941,0,9,14,60,60,7,100,True,True,38,1
641,42.15509410761585,12.518818260301797,0,10,15,40,40,9,100,True,True,67,5
642,42.14338118619571,12.489938798701166,2,11,24,10,10,10,100,True,True,44,9
643,42.14250475264348,12.488485399635024,1,9,28,20,20,8,100,True,True,44,4
644,42.146979019849425,12.521892324985153,1,9,49,20,20,9,100,True,True,58,1
645,42.16139298887874,12.524444647019369,1,11,20,20,20,7,100,True,True,78,1
646,42.15350561472686,12.47908590751346,1,20,28,60,60,8,100,True,True,62,3
647,42.12630104903122,12.530947763978144,0,10,40,10,10,7,100,True,True,19,2
648,42.152485478845264,12.515426247178558,2,18,16,80,80,8,100,True,True,67,6
649,42.166053029409234,12.521212887372718,0,19,47,10,10,9,100,True,True,88,9
650,42.15050316020391,12.514446044636248,0,13,38,20,20,9,100,True,True,67,7
651,42.15687964409514,12.52161477429071,2,9,8,100,100,10,100,True,True,78,8
652,42.15443833499841,12.52225319750955,1,10,19,40,40,9,100,True,True,68,9
653,42.149787114902324,12.51384242295418,1,11,33,60,60,8,100,True,True,57,3
654,42.161755655503505,12.52749403851044,2,13,3,80,80,10,100,True,True,78,5
655,42.15274671758194,12.494948398476925,2,11,59,40,40,10,100,True,True,64,9
656,42.140964968448145,12.478926593666818,2,10,20,60,60,8,100,True,True,42,1
657,42.148942502443795,12.502723418291836,0,9,9,60,60,7,100,True,True,55,6
658,42.1564261933949,12.474676016145798,0,18,23,20,20,9,100,True,True,72,1
659,42.151110314794956,12.490537596556495,0,11,56,20,20,7,100,True,True,64,7
660,42.14754549859977,12.480369640237345,2,15,48,60,60,10,100,True,True,53,7
661,42.150071567671034,12.486441663469162,1,9,3,60,60,10,100,True,True,53,3
662,42.13122019880137,12.530895112697493,1,11,3,10,10,10,100,True,True,29,7
663,42.15841838275011,12.468577968775772,2,15,15,100,100,10,100,True,True,71,1
664,42.14822296928788,12.505897909350823,0,11,3,80,80,10,100,True,True,56,9
665,42.13606397779392,12.49310792496004,0,19,44,80,80,8,100,True,True,34,6
666,42.14238014478268,12.488051484550008,1,9,5,60,60,9,100,True,True,44,4
667,42.14997565606443,12.489335405048502,2,14,27,20,20,10,100,True,True,54,2
668,42.1486469533004,12.483437582249461,2,10,45,60,60,10,100,True,True,53,6
669,42.14455555032296,12.490398417893156,2,20,29,80,80,7,100,True,True,44,4
670,42.12108575711829,12.535607543386913,2,20,55,40,40,10,100,True,True,9,3
671,42.149264206457346,12.512496519318708,0,13,55,80,80,9,100,True,True,57,6
672,42.14901349834083,12.479693452296978,1,18,16,20,20,10,100,True,True,53,6
673,42.163953670827894,12.518848462203296,0,13,43,60,60,7,100,True,True,87,7
674,42.14947739515073,12.503290299473965,2,18,6,60,60,7,100,True,True,55,2
675,42.140707369071116,12.49587956551384,2,15,37,80,80,8,100,True,True,45,8
676,42.14904699485042,12.50950073677586,0,11,53,40,40,9,100,True,True,56,2
677,42.13126892911649,12.478449606789557,2,12,58,100,100,9,100,True,True,22,1
678,42.143724762203114,12.525217588249177,1,10,2,20,20,7,100,True,True,48,3
679,42.13387954669809,12.527866493008036,1,19,11,80,80,7,100,True,True,39,5
680,42.149149232856765,12.476532381550738,1,12,57,80,80,9,100,True,True,52,1
681,42.14765794828489,12.49986296387192,2,13,18,20,20,7,100,True,True,55,2
682,42.139577129864996,12.48431457328262,0,20,41,20,20,7,100,True,True,43,1
683,42.1190909651124,12.538949538621745,1,9,11,50,50,7,100,True,True,10,8
684,42.151362375964766,12.490821738792345,1,11,43,100,100,8,100,True,True,64,9
685,42.143815061512726,12.492176091113127,1,9,21,100,100,8,100,True,True,44,6
686,42.14914671359566,12.476774810363985,0,20,7,20,20,8,100,True,True,52,1
687,42.15394217693829,12.527901604925166,0,9,4,80,80,9,100,True,True,69,9
688,42.129036899394876,12.523905340578086,0,9,42,70,70,7,100,True,True,28,2
689,42.15667932434821,12.520708257694968,1,20,56,100,100,7,100,True,True,78,6
690,42.14373327655649,12.488832830466682,2,9,13,50,50,10,100,True,True,44,8
691,42.157586879152234,12.49221741162724,1,10,42,70,70,7,100,True,True,74,3
692,42.14259248022635,12.491918816753886,1,9,17,80,80,9,100,True,True,44,4
693,42.12995961118795,12.532359529799033,0,9,19,40,40,9,100,True,True,29,4
694,42.14481094919571,12.511823686644759,1,16,18,100,100,7,100,True,True,57,7
